V1	V2
3316046339_8e504be038.jpg	<START> A man in blue jumps his dirt bike in a misty forest . <END>
3316046339_8e504be038.jpg	<START> A person with a helmet is jumping a bike over something in a wooded area . <END>
3316046339_8e504be038.jpg	<START> Biker jumping off a ramp in the forest . <END>
3316046339_8e504be038.jpg	<START> The person in the blue jacket is riding in the forest <END>
241347803_afb04b12c4.jpg	<START> A football player is in a red and white uniform Sooners # 28 . <END>
241347803_afb04b12c4.jpg	<START> A large football player in a red uniform <END>
241347803_afb04b12c4.jpg	<START> A man in a red football uniform and helmet looks to the left . <END>
241347803_afb04b12c4.jpg	<START> The Oklahoma football player watches the game from the sidelines . <END>
241347803_afb04b12c4.jpg	<START> This football team wears red shirts and red helmets . <END>
3015368588_ef0a06076d.jpg	<START> A runner heading toward a base while the baseman tries to tag him out . <END>
3015368588_ef0a06076d.jpg	<START> one baseball player running toward a base with another waiting on the base <END>
3015368588_ef0a06076d.jpg	<START> These two people are in baseball uniforms , making a play at base . <END>
3015368588_ef0a06076d.jpg	<START> Two men playing baseball with the one in the black and red jersey running toward base . <END>
3015368588_ef0a06076d.jpg	<START> Two people playing baseball . <END>
1980315248_82dbc34676.jpg	<START> A man does yard work . <END>
1980315248_82dbc34676.jpg	<START> A man in jeans is using a yard work tool just above some pavement steps . <END>
1980315248_82dbc34676.jpg	<START> A man is cleaning his yard with a leaf blower . <END>
1980315248_82dbc34676.jpg	<START> A man using a leaf blower in a garden . <END>
1980315248_82dbc34676.jpg	<START> A man works on his garden . <END>
2325258180_6217dd17eb.jpg	<START> A black and brown dog is laying with a tiger striped toy . <END>
2325258180_6217dd17eb.jpg	<START> A black and brown dog is playing with his chew toys . <END>
2325258180_6217dd17eb.jpg	<START> a black dog plays with two soft toys in front of a fireplace . <END>
2325258180_6217dd17eb.jpg	<START> A close-up of a black dog sitting on a doll and a toy next to a fireplace . <END>
2325258180_6217dd17eb.jpg	<START> Black big dog is trying to chew into soft toy . <END>
2090723611_318031cfa5.jpg	<START> Dogs walking in the grassy field . <END>
2090723611_318031cfa5.jpg	<START> Large fluffy grey dog standing in grass in front of a brown dog . <END>
2090723611_318031cfa5.jpg	<START> one dog standing in some grass with his tongue hanging out and a tan dog in the background <END>
2090723611_318031cfa5.jpg	<START> Two dogs of different breeds are standing in a pasture . <END>
2090723611_318031cfa5.jpg	<START> Two dogs stand in the grass . <END>
3004359992_f6b3617706.jpg	<START> A group of girls in cheerleader clothing tosses another girl into the air with an athletic field in the background . <END>
3004359992_f6b3617706.jpg	<START> A group of young women , one up in the air . <END>
3004359992_f6b3617706.jpg	<START> Cheerleaders throw girl in air . <END>
3004359992_f6b3617706.jpg	<START> Five girls cheerleading . <END>
3004359992_f6b3617706.jpg	<START> The cheerleaders toss their fellow member in the air . <END>
3698607223_22fe09763a.jpg	<START> A man in shorts skis down a hill . <END>
3698607223_22fe09763a.jpg	<START> A man in summer clothing skiing on thin snow . <END>
3698607223_22fe09763a.jpg	<START> A skier is skiing down the snow wearing a white shirt and black shorts . <END>
3698607223_22fe09763a.jpg	<START> People in summer clothing racing down a snowy hill . <END>
3698607223_22fe09763a.jpg	<START> Skiers are competing . <END>
1030985833_b0902ea560.jpg	<START> A black dog and a brown dog are jumping up to catch a red toy . <END>
1030985833_b0902ea560.jpg	<START> A black dog and a brown dog play with a red toy on a courtyard . <END>
1030985833_b0902ea560.jpg	<START> A brown and black lab are outside and the black lab is catching a toy in its mouth . <END>
1030985833_b0902ea560.jpg	<START> Black dog snaps at red and black object as brown dog lunges . <END>
1030985833_b0902ea560.jpg	<START> The Chocolate Lab jumps too late to get the toy as the Black Lab captures it in the driveway . <END>
390671130_09fdccd52f.jpg	<START> A black and white dog stands on the grass with a baseball in his mouth <END>
390671130_09fdccd52f.jpg	<START> A closeup of a small black and white dog with a baseball in its mouth . <END>
390671130_09fdccd52f.jpg	<START> Black and white dog holding a baseball in mouth . <END>
390671130_09fdccd52f.jpg	<START> Brown and white dog with baseball in mouth , field and building . <END>
390671130_09fdccd52f.jpg	<START> brown and white dog with a baseball in its mouth . <END>
425706089_f138118e12.jpg	<START> Two men are standing outside a restaurant at dusk . <END>
425706089_f138118e12.jpg	<START> Two men drink stand in front of a brightly lit restaurant , drinking soda <END>
425706089_f138118e12.jpg	<START> Two men outside of a restaurant . <END>
425706089_f138118e12.jpg	<START> Two men stand in front of a restaurant . <END>
425706089_f138118e12.jpg	<START> Two older men standing in front of a store of sorts . <END>
1397887419_e798697b93.jpg	<START> A brown dog chases a blond one in the grass . <END>
1397887419_e798697b93.jpg	<START> One dog chases another on the green grass . <END>
1397887419_e798697b93.jpg	<START> The dogs are running through the yard . <END>
1397887419_e798697b93.jpg	<START> The light brown dog and dark brown dog are running in the green grass . <END>
1397887419_e798697b93.jpg	<START> Two brown dogs are running on the grass . <END>
3083016677_5782bc337c.jpg	<START> Motorcyclists near the beach . <END>
3083016677_5782bc337c.jpg	<START> There are two motorcycles with a man and a woman on it . <END>
3083016677_5782bc337c.jpg	<START> Two guys with helmets are on motorcycles , each with a woman riding behind him <END>
3083016677_5782bc337c.jpg	<START> Two motorcycles and four riders are on the road . <END>
3083016677_5782bc337c.jpg	<START> Two motorcycles with two riders each . <END>
1346529555_e916816cfe.jpg	<START> A dog in midair cathing the red ball . <END>
1346529555_e916816cfe.jpg	<START> A dog retrieves a golf ball . <END>
1346529555_e916816cfe.jpg	<START> a little brown dog stands on his hind legs with a red toy in its mouth . <END>
1346529555_e916816cfe.jpg	<START> A terrier who jumped up has a red ball in his mouth . <END>
1346529555_e916816cfe.jpg	<START> A Yorkie jumped into the air to catch a red ball in its mouth . <END>
2683985894_167d267dcb.jpg	<START> A clown in an orange shirt entertains a crowd . <END>
2683985894_167d267dcb.jpg	<START> A girl in a orange shirt and a stripe tie <END>
2683985894_167d267dcb.jpg	<START> A girl in orange shirt and clown makeup stands in a park while others look on . <END>
2683985894_167d267dcb.jpg	<START> The woman dressed as a clown is performing outside for others . <END>
2683985894_167d267dcb.jpg	<START> The young lady appears to be a mime among her peers . <END>
2393911878_68afe6e6c1.jpg	<START> A boy gives being in the snow two thumbs up . <END>
2393911878_68afe6e6c1.jpg	<START> A boy sitting in the snow , giving a thumbs-up sign . <END>
2393911878_68afe6e6c1.jpg	<START> A little boy gives a thumbs up as he sits in the snow . <END>
2393911878_68afe6e6c1.jpg	<START> a small child in the white snow wearhing a blue coat giving two thumbs up . <END>
2393911878_68afe6e6c1.jpg	<START> Little boy sitting on snow gives the camera two thumbs up . <END>
2079554580_f18d5c181b.jpg	<START> A Dalmatian dog running downhill through leaves in a wooded area . <END>
2079554580_f18d5c181b.jpg	<START> A dalmatian runs through the woods . <END>
2079554580_f18d5c181b.jpg	<START> A dog runs in the woods . <END>
2079554580_f18d5c181b.jpg	<START> A dog runs through a very wooded area . <END>
2079554580_f18d5c181b.jpg	<START> The Dalmation is running through the woods . <END>
2565237642_bdd46d7cef.jpg	<START> A brown dog is running in the grass between obstacles on a course <END>
2565237642_bdd46d7cef.jpg	<START> A dog runs through the grass . <END>
2565237642_bdd46d7cef.jpg	<START> A light brown dog running through an obstacle course . <END>
2565237642_bdd46d7cef.jpg	<START> A red furred dog runs on an obstacle course . <END>
2565237642_bdd46d7cef.jpg	<START> a small dog plays in the grass . <END>
2673148534_8daf0de833.jpg	<START> A black dog runs paralell to a wire fence in a grassy medow . <END>
2673148534_8daf0de833.jpg	<START> A brown dog is running along a grassy stretch divided by strings . <END>
2673148534_8daf0de833.jpg	<START> A dog runs past an empty chair and a tripod , between stretched strings , marking a path through a grassy field . <END>
2673148534_8daf0de833.jpg	<START> A dog with all fours up in the air above the clover-filled grass . <END>
2673148534_8daf0de833.jpg	<START> The gray dog is running on a green field . <END>
2171154778_8189169336.jpg	<START> A boy in dark blue clothes is kneeling while holding a toy . <END>
2171154778_8189169336.jpg	<START> A boy playing with toys in a bedroom . <END>
2171154778_8189169336.jpg	<START> A boy plays in his bedroom with an air powered rocket . <END>
2171154778_8189169336.jpg	<START> A boy plays with some toys in the house with a blue chair in the background . <END>
2171154778_8189169336.jpg	<START> a young boy wearing a blue outfit playing with a rocket . <END>
3106340185_80d0cb770a.jpg	<START> A man takes a picture out a window . <END>
3106340185_80d0cb770a.jpg	<START> A shirtless man looks out a window . <END>
3106340185_80d0cb770a.jpg	<START> Half naked man leaning out of window taking pictures . <END>
3106340185_80d0cb770a.jpg	<START> The man is going to take a picture from the open window . <END>
3106340185_80d0cb770a.jpg	<START> The man is with a camera looking out of an open window <END>
2195887578_3ba2f29b48.jpg	<START> The two men wearing ties stand in front of the  Sound of Kildare  bus . <END>
2195887578_3ba2f29b48.jpg	<START> Two men in suits , one wearing a silver medal , stand in front of a blue bus . <END>
2195887578_3ba2f29b48.jpg	<START> Two men in suits standing in front of a bus , one is wearing a medal . <END>
2195887578_3ba2f29b48.jpg	<START> Two men step off the bus together . <END>
2195887578_3ba2f29b48.jpg	<START> Two older men in front of a bus . <END>
2380740486_8cd5d4601a.jpg	<START> A girl and some ducks walk towards the water . <END>
2380740486_8cd5d4601a.jpg	<START> A little girl is creeping behind two ducks at the top of a cliff overlooking the ocean . <END>
2380740486_8cd5d4601a.jpg	<START> A person trails behind some ducks on the water to a lake . <END>
2380740486_8cd5d4601a.jpg	<START> A woman walks after two geese near the ocean . <END>
2380740486_8cd5d4601a.jpg	<START> Girl with two ducks on cliff overlooking the water . <END>
2562463210_d0dfd545ca.jpg	<START> A boy in a pool wearing Spiderman floaties . <END>
2562463210_d0dfd545ca.jpg	<START> a boy with spiderman armbands is in the swimming pool by the wall at the edge . <END>
2562463210_d0dfd545ca.jpg	<START> A boy with spiderman swimming is in a pool . <END>
2562463210_d0dfd545ca.jpg	<START> A young boy wearing Spider-Man water-wings at the edge of the pool . <END>
2562463210_d0dfd545ca.jpg	<START> The boy is in the swimming pool . <END>
3671777903_6fbf643980.jpg	<START> A kite surfer jumps through the air . <END>
3671777903_6fbf643980.jpg	<START> A man is flying through the air hanging from a paraglider while others are water-skiing . <END>
3671777903_6fbf643980.jpg	<START> A person is parasailing over water , with other parasailors close behind him . <END>
3671777903_6fbf643980.jpg	<START> A person wearing a lifevest is in the air above water . <END>
3671777903_6fbf643980.jpg	<START> a young man parasailing in midair over the ocean <END>
3348191949_b0b925e5f1.jpg	<START> Two asian girls dressed in black pose for a picture in front of dry trees . <END>
3348191949_b0b925e5f1.jpg	<START> two asian girls with long bangs covering their eyes <END>
3348191949_b0b925e5f1.jpg	<START> Two Asian women dressed in black . <END>
3348191949_b0b925e5f1.jpg	<START> Two girls in black dresses . <END>
3348191949_b0b925e5f1.jpg	<START> Two girls in black dresses are standing next to each other in front of browm trees . <END>
2893476169_f38dd32051.jpg	<START> A guy jumps high on his skateboard . <END>
2893476169_f38dd32051.jpg	<START> A male skateboarder is captured midair . <END>
2893476169_f38dd32051.jpg	<START> A man in midair on a skateboard . <END>
2893476169_f38dd32051.jpg	<START> A skateboarder flies thorugh the air while others watch . <END>
2893476169_f38dd32051.jpg	<START> A youth riding a skateboard is airborne amongst the basketball courts . <END>
